S000000503	YBR299W	MAL32	MAL3S alpha-glucosidase MAL32 MALS
S000000504	YBR300C	""	""
S000000505	YBR301W	PAU24	DAN3 seripauperin PAU24
S000000506	YBR302C	COS2	""
S000000507	YCL001W	RER1	protein retreival receptor
S000000508	YCL002C	""	""
S000000510	YCL004W	PGS1	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase PEL1 YCL003W
S000000511	YCL005W	LDB16	""
S000000513	YCL007C	""	CWH36
S000000514	YCL008C	STP22	VPL15 AGS1 ubiquitin-binding ESCRT-I subunit protein STP22 VPS23
S000000515	YCL009C	ILV6	acetolactate synthase regulatory subunit
S000000516	YCL010C	SGF29	""
S000000517	YCL011C	GBP2	RLF6
S000000520	YCL014W	BUD3	YCL012W
S000000521	YCL016C	DCC1	""
S000000522	YCL017C	NFS1	SPL1
S000000523	YCL018W	LEU2	3-isopropylmalate dehydrogenase
S000000527	YCL022C	""	""
S000000528	YCL023C	""	""
S000000529	YCL024W	KCC4	""
S000000530	YCL025C	AGP1	YCC5 amino acid transporter AGP1
S000000532	YCL027W	FUS1	""
S000000533	YCL028W	RNQ1	[PIN(+)] prion domain-containing protein RNQ1
S000000534	YCL029C	BIK1	ARM5 PAC14
S000000535	YCL030C	HIS4	trifunctional histidinol dehydrogenase/phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase
S000000536	YCL031C	RRP7	""
S000000537	YCL032W	STE50	""
S000000538	YCL033C	MXR2	MSRB
S000000539	YCL034W	LSB5	""
S000000540	YCL035C	GRX1	dithiol glutaredoxin GRX1
S000000541	YCL036W	GFD2	YCD6
S000000542	YCL037C	SRO9	""
S000000543	YCL038C	ATG22	AUT4
S000000544	YCL039W	GID7	glucose-induced degradation complex subunit GID7 MOH2
S000000545	YCL040W	GLK1	HOR3 glucokinase
S000000546	YCL041C	""	""
S000000547	YCL042W	""	""
S000000548	YCL043C	PDI1	protein disulfide isomerase PDI1 MFP1 TRG1
S000000549	YCL044C	MGR1	""
S000000550	YCL045C	EMC1	""
S000000551	YCL046W	""	""
S000000552	YCL047C	POF1	nicotinamide-nucleotide adenylyltransferase
S000000553	YCL048W	SPS22	""
S000000554	YCL049C	""	""
S000000555	YCL050C	APA1	DTP1
S000000556	YCL051W	LRE1	""
S000000557	YCL052C	PBN1	""
S000000559	YCL054W	SPB1	27S pre-rRNA (guanosine2922-2'-O)-methyltransferase
S000000560	YCL055W	KAR4	""
S000000561	YCL056C	PEX34	""
S000000562	YCL057W	PRD1	""
S000000563	YCL058C	FYV5	MDF1
S000000564	YCL059C	KRR1	ribosome biosynthesis protein KRR1
S000000566	YCL061C	MRC1	chromatin-modulating protein MRC1 YCL060C
S000000568	YCL063W	VAC17	YCL062W
S000000569	YCL064C	CHA1	L-serine/L-threonine ammonia-lyase CHA1
S000000570	YCL065W	""	""
S000000571	YCL066W	HMLALPHA1	ALPHA1
S000000572	YCL067C	HMLALPHA2	ALPHA2
S000000573	YCL068C	""	""
S000000574	YCL069W	VBA3	""
S000000575	YCL073C	GEX1	""
S000000581	YCL076W	""	""
S000000589	YCL026C-A	FRM2	YCLX08C
S000000594	YCR001W	""	""
S000000595	YCR002C	CDC10	septin CDC10
S000000596	YCR003W	MRPL32	mitochondrial 54S ribosomal protein YmL32 YmL32
S000000597	YCR004C	YCP4	""
S000000598	YCR005C	CIT2	citrate (Si)-synthase CIT2
S000000599	YCR006C	""	""
S000000600	YCR007C	""	DUP240 family protein
S000000601	YCR008W	SAT4	serine/threonine protein kinase SAT4 HAL4
S000000602	YCR009C	RVS161	amphiphysin-like protein RVS161 SPE161 END6 FUS7
S000000603	YCR010C	ADY2	ATO1
S000000604	YCR011C	ADP1	putative ATP-dependent permease ADP1
S000000605	YCR012W	PGK1	phosphoglycerate kinase
S000000606	YCR013C	""	""
S000000607	YCR014C	POL4	DNA-directed DNA polymerase IV POLX
S000000608	YCR015C	CTO1	""
S000000609	YCR016W	""	""
S000000610	YCR017C	CWH43	""
S000000611	YCR018C	SRD1	""
S000000612	YCR019W	MAK32	""
S000000613	YCR020C	PET18	HIT2
S000000614	YCR020C-A	MAK31	NAA38 SMX1 LSM9
S000000615	YCR021C	HSP30	YRO1
S000000616	YCR022C	""	""
S000000617	YCR023C	""	""
S000000618	YCR024C	SLM5	asparagine--tRNA ligase SLM5
S000000619	YCR024C-A	PMP1	""
S000000620	YCR025C	""	""
S000000621	YCR026C	NPP1	nucleotide diphosphatase/phosphodiesterase NPP1
S000000622	YCR027C	RHB1	putative GTPase RHB1 RSG1
S000000623	YCR028C	FEN2	""
S000000626	YCR030C	SYP1	YCR029C-A
S000000627	YCR031C	RPS14A	S14A ribosomal 40S subunit protein S14A S11 CRY1 RPL59 rp59A
S000000628	YCR032W	BPH1	""
S000000629	YCR033W	SNT1	""
S000000630	YCR034W	ELO2	fatty acid elongase ELO2 FEN1 VBM2 GNS1
S000000631	YCR035C	RRP43	exosome non-catalytic core subunit RRP43
S000000632	YCR036W	RBK1	putative ribokinase
S000000633	YCR037C	PHO87	""
S000000634	YCR038C	BUD5	Ras family guanine nucleotide exchange factor BUD5
S000000635	YCR039C	MATALPHA2	ALPHA2
S000000636	YCR040W	MATALPHA1	ALPHA1
S000000637	YCR041W	""	""
S000000638	YCR042C	TAF2	TafII150 TAF150 TSM1
S000000639	YCR043C	""	""
S000000640	YCR044C	PER1	COS16
S000000641	YCR045C	RRT12	OSW3
S000000642	YCR046C	IMG1	mitochondrial 54S ribosomal protein IMG1
S000000643	YCR047C	BUD23	18S rRNA (guanine1575-N7)-methyltransferase
S000000644	YCR048W	ARE1	sterol acyltransferase SAT2
S000000645	YCR049C	""	""
S000000646	YCR050C	""	""
S000000647	YCR051W	""	""
S000000648	YCR052W	RSC6	""
S000000649	YCR053W	THR4	threonine synthase THR4
S000000650	YCR054C	CTR86	""
S000000653	YCR057C	PWP2	YCR055C YCR058C UTP1 snoRNA-binding rRNA-processing protein PWP2
S000000655	YCR059C	YIH1	""
S000000656	YCR060W	TAH1	""
S000000657	YCR061W	""	YCR062W
S000000659	YCR063W	BUD31	CWC14 U2 snRNP complex subunit BUD31
S000000660	YCR064C	""	""
S000000661	YCR065W	HCM1	""
S000000662	YCR066W	RAD18	E3 ubiquitin-protein ligase RAD18
S000000663	YCR067C	SED4	""
S000000664	YCR068W	ATG15	triglyceride lipase ATG15 CVT17 AUT5
S000000665	YCR069W	CPR4	SCC3 CYP4 YCR070W peptidylprolyl isomerase family protein CPR4
S000000667	YCR071C	IMG2	mitochondrial 54S ribosomal protein IMG2
S000000668	YCR072C	RSA4	""
S000000669	YCR073C	SSK22	mitogen-activated protein kinase kinase kinase SSK22
S000000671	YCR075C	ERS1	cystinosin-like protein ERS1
S000000672	YCR076C	FUB1	""
S000000673	YCR077C	PAT1	MRT1
S000000677	YCR081W	SRB8	YCR080W MED12 GIG1 NUT6 SSN5
S000000678	YCR082W	AHC2	""
S000000679	YCR083W	TRX3	""
S000000680	YCR084C	TUP1	CYC9 FLK1 ROX4 SFL2 UMR7 AAR1 AER2 AMM1 CRT4 chromatin-silencing transcriptional regulator TUP1
S000000681	YCR085W	""	""
S000000682	YCR086W	CSM1	""
S000000683	YCR087W	""	""
S000000684	YCR088W	ABP1	""
S000000685	YCR089W	FIG2	""
S000000686	YCR090C	""	""
S000000687	YCR091W	KIN82	FPK2 putative serine/threonine protein kinase KIN82
S000000688	YCR092C	MSH3	mismatch repair protein MSH3
S000000689	YCR093W	CDC39	NOT1 ROS1 SMD6 CCR4-NOT core subunit CDC39
S000000690	YCR094W	CDC50	aminophospholipid translocase regulatory protein CDC50
S000000691	YCR095C	OCA4	""
S000000692	YCR096C	HMRA2	A2
S000000694	YCR097W	HMRA1	YCR097WB
S000000695	YCR098C	GIT1	""
S000000696	YCR099C	""	""
S000000697	YCR100C	""	""
S000000698	YCR101C	""	""
S000000699	YCR102C	""	""
S000000701	YCR104W	PAU3	seripauperin PAU3
S000000702	YCR105W	ADH7	ADHVII
S000000703	YCR106W	RDS1	""
S000000704	YCR107W	AAD3	""
S000000718	YCR073W-A	SOL2	YCRX13W
S000000727	YEL001C	IRC22	""
S000000728	YEL002C	WBP1	dolichyl-diphosphooligosaccharide-protein glycotransferase
S000000729	YEL003W	GIM4	PFD2 tubulin-binding prefolding complex subunit GIM4
S000000730	YEL004W	YEA4	""
S000000731	YEL005C	VAB2	VAB31
S000000732	YEL006W	YEA6	NDT2
S000000733	YEL007W	MIT1	TOS9
S000000734	YEL008W	""	""
S000000735	YEL009C	GCN4	AAS101 AAS3 ARG9 amino acid starvation-responsive transcription factor GCN4
S000000736	YEL010W	""	""
S000000737	YEL011W	GLC3	GHA1 1,4-alpha-glucan branching enzyme
S000000738	YEL012W	UBC8	GID3 E2 ubiquitin-conjugating protein UBC8
S000000739	YEL013W	VAC8	protein anchor VAC8 YEB3
S000000740	YEL014C	""	""
S000000741	YEL015W	EDC3	LSM16 DCP3
S000000742	YEL016C	NPP2	nucleotide diphosphatase/phosphodiesterase NPP2
S000000743	YEL017W	GTT3	""
S000000744	YEL018W	EAF5	""
S000000745	YEL019C	MMS21	NSE2 PSO10 SUMO ligase MMS21
S000000746	YEL020C	""	putative indolepyruvate decarboxylase family protein
S000000747	YEL021W	URA3	orotidine-5'-phosphate decarboxylase
S000000748	YEL022W	GEA2	Arf family guanine nucleotide exchange factor GEA2
S000000749	YEL023C	""	""
S000000750	YEL024W	RIP1	ubiquinol--cytochrome-c reductase catalytic subunit RIP1
S000000751	YEL025C	""	SRI1
S000000752	YEL026W	SNU13	RNA binding protein SNU13
S000000753	YEL027W	VMA3	CUP5 H(+)-transporting V0 sector ATPase subunit c CLS7 GEF2
S000000754	YEL028W	""	""
S000000755	YEL029C	BUD16	putative pyridoxal kinase BUD16
S000000756	YEL030W	ECM10	Hsp70 family ATPase ECM10 SSC3
S000000757	YEL031W	SPF1	ion-transporting P-type ATPase SPF1 PIO1 PER9 COD1
S000000758	YEL032W	MCM3	MCM DNA helicase complex subunit MCM3
S000000759	YEL033W	MTC7	""
S000000760	YEL034W	HYP2	eIF5A eIF-5A translation elongation factor eIF-5A TIF51A
S000000761	YEL035C	UTR5	""
S000000762	YEL036C	ANP1	GEM3 MNN8
S000000763	YEL037C	RAD23	""
S000000764	YEL038W	UTR4	putative acireductone synthase UTR4
S000000765	YEL039C	CYC7	cytochrome c isoform 2
S000000766	YEL040W	UTR2	CRH2
S000000767	YEL041W	YEF1	""
S000000768	YEL042W	GDA1	guanosine diphosphatase
S000000769	YEL043W	""	""
S000000770	YEL044W	IES6	""
S000000771	YEL045C	""	""
S000000772	YEL046C	GLY1	threonine aldolase GLY1
S000000773	YEL047C	FRD1	FRDS1
S000000774	YEL048C	TCA17	""
S000000775	YEL049W	PAU2	seripauperin PAU2
S000000776	YEL050C	RML2	mitochondrial 54S ribosomal protein RML2
S000000777	YEL051W	VMA8	H(+)-transporting V1 sector ATPase subunit D
S000000778	YEL052W	AFG1	""
S000000779	YEL053C	MAK10	NAA35
S000000780	YEL054C	RPL12A	YL23 L12A L15A ribosomal 60S subunit protein L12A L11
S000000781	YEL055C	POL5	DNA-directed DNA polymerase
S000000782	YEL056W	HAT2	""
S000000783	YEL057C	SDD1	""
S000000784	YEL058W	PCM1	phosphoacetylglucosamine mutase PCM1 AGM1
S000000785	YEL059W	HHY1	ENV6
S000000786	YEL060C	PRB1	proteinase B CVT1
S000000787	YEL061C	CIN8	KSL2 SDS15 kinesin motor protein CIN8
S000000788	YEL062W	NPR2	nitrogen permease regulating protein NPR2
S000000789	YEL063C	CAN1	arginine permease CAN1
S000000790	YEL064C	AVT2	""
S000000791	YEL065W	SIT1	ARN3
S000000792	YEL066W	HPA3	""
S000000793	YEL067C	""	""
S000000794	YEL068C	""	""
S000000795	YEL069C	HXT13	hexose transporter HXT13
S000000796	YEL070W	DSF1	mannitol dehydrogenase DSF1
S000000797	YEL071W	DLD3	""
S000000798	YEL072W	RMD6	""
S000000799	YEL073C	""	""
S000000800	YEL074W	""	""
S000000801	YEL075C	""	""
S000000802	YEL076C	""	""
S000000803	YER001W	MNN1	alpha-1,3-mannosyltransferase MNN1
S000000804	YER002W	NOP16	""
S000000805	YER003C	PMI40	mannose-6-phosphate isomerase PMI40 PMI
S000000806	YER004W	FMP52	""
S000000807	YER005W	YND1	apyrase YEJ5 APY1
S000000808	YER006W	NUG1	RNA-binding GTPase NUG1
S000000809	YER007W	PAC2	""
S000000810	YER008C	SEC3	PSL1 GTP-Rho binding exocyst subunit SEC3
S000000811	YER009W	NTF2	Ran GTPase-binding protein NTF2
S000000812	YER010C	""	""
S000000813	YER011W	TIR1	SRP1
S000000814	YER012W	PRE1	proteasome core particle subunit beta 4
S000000815	YER013W	PRP22	DEAH-box ATP-dependent RNA helicase PRP22
S000000816	YER014W	HEM14	oxygen-dependent protoporphyrinogen oxidase
S000000817	YER015W	FAA2	FAM1 medium-chain fatty acid-CoA ligase FAA2
S000000818	YER016W	BIM1	EB1 YEB1 microtubule-binding protein BIM1
S000000819	YER017C	AFG3	YTA10 AAA family ATPase AFG3
S000000820	YER018C	SPC25	kinetochore-associated Ndc80 complex subunit SPC25
S000000821	YER019W	ISC1	inositol phosphosphingolipid phospholipase
S000000822	YER020W	GPA2	SSP101 guanine nucleotide-binding protein subunit alpha
S000000823	YER021W	RPN3	proteasome regulatory particle lid subunit RPN3 SUN2
S000000824	YER022W	SRB4	MED17
S000000825	YER023W	PRO3	pyrroline-5-carboxylate reductase ORE2
S000000826	YER024W	YAT2	carnitine O-acetyltransferase YAT2
S000000827	YER025W	GCD11	translation initiation factor eIF2 subunit gamma SUI4
S000000828	YER026C	CHO1	CDP-diacylglycerol-serine O-phosphatidyltransferase PSS1
S000000829	YER027C	GAL83	SPM1
S000000830	YER028C	MIG3	""
S000000831	YER029C	SMB1	mRNA splicing protein SMB1 SmB Sm B
S000000832	YER030W	CHZ1	""
S000000833	YER031C	YPT31	YPT8 Rab family GTPase YPT31
S000000834	YER032W	FIR1	PIP1
S000000835	YER033C	ZRG8	""
S000000836	YER034W	""	""
S000000837	YER035W	EDC2	""
S000000838	YER036C	ARB1	ATP-binding cassette family ATPase ARB1
S000000839	YER037W	PHM8	""
S000000840	YER038C	KRE29	NSE6 Smc5-Smc6 complex subunit KRE29
S000000841	YER039C	HVG1	YEM9
S000000842	YER040W	GLN3	nitrogen-responsive transcriptional regulator GLN3
S000000843	YER041W	YEN1	""
S000000844	YER042W	MXR1	msrA peptide-methionine-S-sulfoxide reductase
S000000845	YER043C	SAH1	adenosylhomocysteinase
S000000846	YER044C	ERG28	BUD18
S000000847	YER045C	ACA1	""
S000000848	YER046W	SPO73	""
S000000849	YER047C	SAP1	putative AAA family ATPase SAP1
S000000850	YER048C	CAJ1	""
S000000851	YER049W	TPA1	""
S000000852	YER050C	RSM18	mitochondrial 37S ribosomal protein RSM18
S000000853	YER051W	JHD1	JHDM1 KDM2 [Histone H3]-lysine-36 demethylase
S000000854	YER052C	HOM3	BOR1 SIL4 aspartate kinase THR3
S000000855	YER053C	PIC2	Cu/Pi carrier
S000000856	YER054C	GIP2	""
S000000857	YER055C	HIS1	ATP phosphoribosyltransferase
S000000858	YER056C	FCY2	BRA7
S000000859	YER057C	HMF1	putative isoleucine biosynthesis protein HMF1 HIG1
S000000860	YER058W	PET117	""
S000000861	YER059W	PCL6	""
S000000862	YER060W	FCY21	""
S000000863	YER061C	CEM1	fatty acid synthase CEM1
S000000864	YER062C	GPP2	HOR2 glycerol-1-phosphatase HOR2
S000000865	YER063W	THO1	""
S000000866	YER064C	VHR2	""
S000000867	YER065C	ICL1	isocitrate lyase 1
S000000868	YER066W	RRT13	""
S000000869	YER067W	RGI1	""
S000000870	YER068W	MOT2	SIG1 NOT4 CCR4-NOT core ubiquitin-protein ligase subunit MOT2
S000000871	YER069W	ARG5,6	bifunctional acetylglutamate kinase/N-acetyl-gamma-glutamyl-phosphate reductase
S000000872	YER070W	RNR1	RIR1 ribonucleotide-diphosphate reductase subunit RNR1 SDS12 CRT7
S000000873	YER071C	TDA2	""
S000000874	YER072W	VTC1	NRF1 PHM4
S000000875	YER073W	ALD5	aldehyde dehydrogenase (NAD(P)(+)) ALD5
S000000876	YER074W	RPS24A	S24A ribosomal 40S subunit protein S24A S24e RPS24EA
S000000877	YER075C	PTP3	tyrosine protein phosphatase PTP3
S000000878	YER076C	""	""
S000000879	YER077C	MRX1	""
S000000880	YER078C	ICP55	""
S000000881	YER079W	""	""
S000000882	YER080W	AIM9	FMP29
S000000883	YER081W	SER3	phosphoglycerate dehydrogenase SER3
S000000884	YER082C	UTP7	KRE31
S000000885	YER083C	GET2	GET complex subunit GET2 RMD7 HUR2
S000000886	YER084W	""	""
S000000887	YER085C	""	""
S000000888	YER086W	ILV1	ISO1 threonine ammonia-lyase ILV1
S000000889	YER087W	AIM10	putative proline--tRNA ligase AIM10
S000000890	YER088C	DOT6	PBF2
S000000891	YER089C	PTC2	type 2C protein phosphatase PTC2
S000000892	YER090W	TRP2	anthranilate synthase TRP2
S000000893	YER091C	MET6	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase
S000000894	YER092W	IES5	""
S000000895	YER093C	TSC11	AVO3 TORC2 complex subunit TSC11
S000000896	YER094C	PUP3	SCS32 proteasome core particle subunit beta 3
S000000897	YER095W	RAD51	MUT5 recombinase RAD51
S000000898	YER096W	SHC1	""
S000000899	YER097W	""	""
S000000900	YER098W	UBP9	putative ubiquitin-specific protease UBP9
S000000901	YER099C	PRS2	ribose phosphate diphosphokinase subunit PRS2
S000000902	YER100W	UBC6	DOA2 E2 ubiquitin-conjugating protein UBC6
S000000903	YER101C	AST2	""
S000000904	YER102W	RPS8B	YS9 S8e S8B S14B rp19 ribosomal 40S subunit protein S8B
S000000905	YER103W	SSA4	YG107 Hsp70 family chaperone SSA4
S000000906	YER104W	RTT105	""
S000000907	YER105C	NUP157	""
S000000908	YER106W	MAM1	""
S000000909	YER107C	GLE2	RNA export factor GLE2 RAE1
S000000912	YER110C	KAP123	YRB4
S000000913	YER111C	SWI4	SBF complex DNA-binding subunit SWI4 ART1
S000000914	YER112W	LSM4	U6 snRNA complex subunit LSM4 SDB23 USS1
S000000915	YER113C	TMN3	""
S000000916	YER114C	BOI2	BEB1
S000000917	YER115C	SPR6	""
S000000918	YER116C	SLX8	SUMO-targeted ubiquitin ligase complex subunit SLX8
S000000919	YER117W	RPL23B	L17aB L23B ribosomal 60S subunit protein L23B L14 YL32
S000000920	YER118C	SHO1	SSU81 osmosensor SHO1
S000000921	YER119C	AVT6	""
S000000922	YER120W	SCS2	phosphatidylinositol-binding protein SCS2
S000000923	YER121W	""	""
S000000924	YER122C	GLO3	ADP-ribosylation factor GTPase-activating protein
S000000925	YER123W	YCK3	casein kinase YCK3 CKI3
S000000926	YER124C	DSE1	""
S000000927	YER125W	RSP5	SMM1 MDP1 MUT2 NPI1 UBY1 NEDD4 family E3 ubiquitin-protein ligase
S000000928	YER126C	NSA2	rRNA-processing protein NSA2
S000000929	YER127W	LCP5	""
S000000930	YER128W	VFA1	""
S000000931	YER129W	SAK1	PAK1 serine/threonine protein kinase SAK1
S000000932	YER130C	COM2	""
S000000933	YER131W	RPS26B	S26B ribosomal 40S subunit protein S26B S26e
S000000934	YER132C	PMD1	""
S000000935	YER133W	GLC7	PP1 CID1 DIS2 type 1 serine/threonine-protein phosphatase catalytic subunit GLC7 DIS2S1
S000000936	YER134C	""	MDP-1 Mg-dependent acid phosphatase
S000000937	YER135C	""	""
S000000938	YER136W	GDI1	SEC19
S000000939	YER137C	""	""
S000000941	YER139C	RTR1	RNA polymerase II subunit B1 CTD phosphatase RTR1
S000000942	YER140W	EMP65	""
S000000943	YER141W	COX15	""
S000000944	YER142C	MAG1	MMS5
S000000945	YER143W	DDI1	VSM1
S000000946	YER144C	UBP5	putative ubiquitin-specific protease UBP5
S000000947	YER145C	FTR1	high-affinity iron permease FTR1
S000000948	YER146W	LSM5	RNA-binding protein LSM5
S000000949	YER147C	SCC4	cohesin-loading factor complex subunit SCC4
S000000950	YER148W	SPT15	TBP1 BTF1 TATA-binding protein TBP
S000000951	YER149C	PEA2	PPF2 DFG9
S000000952	YER150W	SPI1	""
S000000953	YER151C	UBP3	BLM3 mRNA-binding ubiquitin-specific protease UBP3
S000000954	YER152C	""	2-aminoadipate transaminase
S000000955	YER153C	PET122	""
S000000956	YER154W	OXA1	membrane insertase OXA1 PET1402
S000000957	YER155C	BEM2	TSL1 IPL2 SUP9
S000000958	YER156C	""	""
S000000959	YER157W	COG3	SEC34 Golgi transport complex subunit COG3 GRD20
S000000960	YER158C	""	""
S000000961	YER159C	BUR6	NCB1 negative cofactor 2 transcription regulator complex subunit BUR6
S000000963	YER161C	SPT2	SIN1 EXA1
S000000964	YER162C	RAD4	""
S000000965	YER163C	GCG1	""
S000000966	YER164W	CHD1	chromatin-remodeling ATPase CHD1
S000000967	YER165W	PAB1	polyadenylate-binding protein
S000000968	YER166W	DNF1	aminophospholipid-translocating P4-type ATPase DNF1
S000000969	YER167W	BCK2	CTR7
S000000970	YER168C	CCA1	TNT1 tRNA adenylyltransferase
S000000971	YER169W	RPH1	KDM4
S000000972	YER170W	ADK2	adenylate kinase ADK2 AKY3 PAK3
S000000973	YER171W	RAD3	REM1 TFIIH/NER complex ATP-dependent 5'-3' DNA helicase subunit RAD3
S000000974	YER172C	BRR2	SLT22 PRP44 RSS1 SNU246 ATP-dependent RNA helicase BRR2
S000000975	YER173W	RAD24	RS1
S000000976	YER174C	GRX4	monothiol glutaredoxin GRX4
S000000977	YER175C	TMT1	TAM1
S000000978	YER176W	ECM32	MTT1 HEL1
S000000979	YER177W	BMH1	APR6 14-3-3 family protein BMH1
S000000980	YER178W	PDA1	pyruvate dehydrogenase (acetyl-transferring) subunit E1 alpha
S000000981	YER179W	DMC1	recombinase DMC1 ISC2
S000000982	YER180C	ISC10	""
S000000983	YER181C	""	""
S000000984	YER182W	FMP10	""
S000000985	YER183C	FAU1	5-formyltetrahydrofolate cyclo-ligase
S000000986	YER184C	TOG1	""
S000000987	YER185W	PUG1	""
S000000988	YER186C	""	""
S000000989	YER187W	""	""
S000000990	YER188W	""	""
S000000991	YER189W	""	""
S000000992	YER190W	YRF1-2	YRF1 Y' element ATP-dependent helicase protein 1 copy 2
S000000993	YHL001W	RPL14B	L14B ribosomal 60S subunit protein L14B L14e
S000000994	YHL002W	HSE1	ESCRT-0 subunit protein HSE1
S000000995	YHL003C	LAG1	sphingosine N-acyltransferase LAG1
S000000996	YHL004W	MRP4	mitochondrial 37S ribosomal protein MRP4
S000000997	YHL005C	""	""
S000000998	YHL006C	SHU1	""
S000000999	YHL007C	STE20	mitogen-activated protein kinase kinase kinase kinase STE20
S000001000	YHL008C	""	""
S000001001	YHL009C	YAP3	""
S000001002	YHL010C	ETP1	BRP2
S000001003	YHL011C	PRS3	ribose phosphate diphosphokinase subunit PRS3
S000001004	YHL012W	""	UTP--glucose-1-phosphate uridylyltransferase
S000001005	YHL013C	OTU2	""
S000001006	YHL014C	YLF2	YLF1
S000001007	YHL015W	RPS20	S10 ribosomal 40S subunit protein S20 URP2
S000001008	YHL016C	DUR3	""
S000001009	YHL017W	""	""
S000001010	YHL018W	""	4a-hydroxytetrahydrobiopterin dehydratase
S000001011	YHL019C	APM2	""
S000001012	YHL020C	OPI1	transcriptional regulator OPI1
S000001013	YHL021C	AIM17	FMP12
S000001014	YHL022C	SPO11	""
S000001015	YHL023C	NPR3	RMD11
S000001016	YHL024W	RIM4	""
S000001017	YHL025W	SNF6	""
S000001018	YHL026C	""	""
S000001019	YHL027W	RIM101	alkaline-responsive transcriptional regulator RIM101 RIM1
S000001020	YHL028W	WSC4	YFW1 YHC8
S000001021	YHL029C	OCA5	""
S000001022	YHL030W	ECM29	""
S000001023	YHL031C	GOS1	""
S000001024	YHL032C	GUT1	glycerol kinase
S000001025	YHL033C	RPL8A	L4A YL5 L8A ribosomal 60S subunit protein L8A L8e MAK7 rp6
S000001026	YHL034C	SBP1	SSB1 SSBR1
S000001027	YHL035C	VMR1	putative ATP-binding cassette multidrug transporter VMR1
S000001028	YHL036W	MUP3	""
S000001029	YHL037C	""	""
S000001030	YHL038C	CBP2	""
S000001031	YHL039W	EFM1	""
S000001032	YHL040C	ARN1	""
S000001033	YHL041W	""	""
S000001034	YHL042W	""	""
S000001035	YHL043W	ECM34	""
S000001036	YHL044W	""	DUP240 family protein
S000001037	YHL045W	""	""
S000001038	YHL046C	PAU13	seripauperin PAU13
S000001039	YHL047C	ARN2	TAF1
S000001040	YHL048W	COS8	""
S000001041	YHL049C	""	""
S000001042	YHL050C	""	""
S000001043	YHR001W	OSH7	oxysterol-binding protein related protein OSH7
S000001044	YHR002W	LEU5	coenzyme A transporter
S000001045	YHR003C	TCD1	""
S000001046	YHR004C	NEM1	Nem1-Spo7 phosphatase catalytic subunit NEM1
S000001047	YHR005C	GPA1	guanine nucleotide-binding protein subunit alpha CDC70 DAC1 SCG1
S000001048	YHR006W	STP2	""
S000001049	YHR007C	ERG11	sterol 14-demethylase CYP51
S000001050	YHR008C	SOD2	superoxide dismutase SOD2
S000001051	YHR009C	TDA3	BTN3
S000001052	YHR010W	RPL27A	L27A ribosomal 60S subunit protein L27A L27e RPL27
S000001053	YHR011W	DIA4	putative serine--tRNA ligase DIA4
S000001054	YHR012W	VPS29	PEP11 VPT6 retromer subunit VPS29
S000001055	YHR013C	ARD1	NAA10 peptide alpha-N-acetyltransferase complex A subunit ARD1
S000001056	YHR014W	SPO13	""
S000001057	YHR015W	MIP6	""
S000001058	YHR016C	YSC84	LSB4
S000001059	YHR017W	YSC83	""
S000001060	YHR018C	ARG4	argininosuccinate lyase ARG4
S000001061	YHR019C	DED81	asparagine--tRNA ligase DED81
S000001062	YHR020W	""	proline--tRNA ligase
S000001063	YHR021C	RPS27B	rp61 YS20 ribosomal 40S subunit protein S27B S27e S27B
S000001064	YHR022C	""	""
S000001065	YHR023W	MYO1	myosin 1
S000001066	YHR024C	MAS2	MIF2 mitochondrial-processing protease subunit alpha
